"RHInteract","",228.036,229.873,1.837,"m","003_08_092407_07202018EP_babyhands_TD.eaf"
"RHInteract","",230.67,275.377,44.707,"a","003_08_092407_07202018EP_babyhands_TD.eaf"
"RHInteract","",350.84,362.28,11.44,"i","003_08_092407_07202018EP_babyhands_TD.eaf"
"RHInteract","",397.905,428.188,30.283,"i","003_08_092407_07202018EP_babyhands_TD.eaf"
"RHInteract","",433.82,473.08,39.26,"a","003_08_092407_07202018EP_babyhands_TD.eaf"
"RHInteract","",474.712,475.971,1.259,"a","003_08_092407_07202018EP_babyhands_TD.eaf"
"RHInteract","",476.582,477.085,0.503,"m","003_08_092407_07202018EP_babyhands_TD.eaf"
"RHGrasp","",120.556,124.599,4.043,"mg","003_08_092407_07202018EP_babyhands_TD.eaf"
"RHGrasp","",129.722,134.279,4.557,"mg","003_08_092407_07202018EP_babyhands_TD.eaf"
"RHGrasp","",134.955,174.988,40.033,"ag","003_08_092407_07202018EP_babyhands_TD.eaf"
"RHGrasp","",228.036,229.873,1.837,"mg","003_08_092407_07202018EP_babyhands_TD.eaf"
"RHGrasp","",230.957,275.377,44.42,"ag","003_08_092407_07202018EP_babyhands_TD.eaf"
"RHGrasp","",351.948,362.28,10.332,"ig","003_08_092407_07202018EP_babyhands_TD.eaf"
"RHGrasp","",397.905,428.188,30.283,"ig","003_08_092407_07202018EP_babyhands_TD.eaf"
"RHGrasp","",434.584,473.08,38.496,"ag","003_08_092407_07202018EP_babyhands_TD.eaf"
"RHGrasp","",475.106,475.976,0.87,"ag","003_08_092407_07202018EP_babyhands_TD.eaf"
"LHInteract","",109.295,122.167,12.872,"a","003_08_092407_07202018EP_babyhands_TD.eaf"
"LHInteract","",156.989,167.916,10.927,"a","003_08_092407_07202018EP_babyhands_TD.eaf"
"LHInteract","",224.641,232.799,8.158,"m","003_08_092407_07202018EP_babyhands_TD.eaf"
"LHInteract","",292.054,354.961,62.907,"a","003_08_092407_07202018EP_babyhands_TD.eaf"
"LHInteract","",360.213,381.286,21.073,"i","003_08_092407_07202018EP_babyhands_TD.eaf"
"LHInteract","",387.107,392.757,5.65,"i","003_08_092407_07202018EP_babyhands_TD.eaf"
"LHInteract","",398.663,400.772,2.109,"i","003_08_092407_07202018EP_babyhands_TD.eaf"
"LHInteract","",423.556,424.248,0.692,"m","003_08_092407_07202018EP_babyhands_TD.eaf"
"LHInteract","",440.639,484.296,43.657,"i","003_08_092407_07202018EP_babyhands_TD.eaf"
"Mouth","",102.656,102.695,0.039,"am","003_08_092407_07202018EP_babyhands_TD.eaf"
"Mouth","",110.842,112.296,1.454,"am","003_08_092407_07202018EP_babyhands_TD.eaf"
"Mouth","",150.625,152.473,1.848,"am","003_08_092407_07202018EP_babyhands_TD.eaf"
