"RHInteract","",184.38,210.91,26.53,"a","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",214.68,217.76,3.08,"m","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",221.0,221.26,0.26,"m","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",232.18,233.56,1.38,"m","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",234.98,243.72,8.74,"i","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",245.54,247.34,1.8,"i","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",247.761,251.532,3.771,"i","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",274.96,281.438,6.478,"a","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",283.297,290.066,6.769,"a","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",305.064,306.42,1.356,"m","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",309.908,310.151,0.243,"m","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",313.531,315.272,1.741,"m","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",318.415,318.667,0.252,"m","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",322.427,323.84,1.413,"a","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",324.258,324.965,0.707,"m","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",327.83,337.733,9.903,"i","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",344.648,349.381,4.733,"i","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",351.154,353.965,2.811,"i","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",355.674,356.274,0.6,"a","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",356.999,358.186,1.187,"i","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",360.311,370.893,10.582,"a","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",371.402,372.273,0.871,"m","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",373.563,377.363,3.8,"m","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",378.441,379.835,1.394,"a","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",380.441,385.375,4.934,"i","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",387.207,387.428,0.221,"m","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",391.142,392.882,1.74,"i","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",393.692,395.018,1.326,"m","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",401.961,404.038,2.077,"m","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",404.98,406.149,1.169,"i","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",423.908,424.713,0.805,"m","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",426.207,426.649,0.442,"m","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",427.103,429.519,2.416,"i","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",431.025,431.116,0.091,"m","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",432.137,441.125,8.988,"i","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",464.41,465.631,1.221,"a","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",467.089,477.421,10.332,"a","003_08_092407_07202018EP_mathands_IN.eaf"
"RHGrasp","",101.77,106.26,4.49,"ag","003_08_092407_07202018EP_mathands_IN.eaf"
"RHGrasp","",110.28,112.01,1.73,"mg","003_08_092407_07202018EP_mathands_IN.eaf"
"RHGrasp","",117.59,117.74,0.15,"mg","003_08_092407_07202018EP_mathands_IN.eaf"
"RHGrasp","",123.73,125.12,1.39,"mg","003_08_092407_07202018EP_mathands_IN.eaf"
"RHGrasp","",133.09,134.03,0.94,"mg","003_08_092407_07202018EP_mathands_IN.eaf"
"RHGrasp","",135.29,163.93,28.64,"ig ","003_08_092407_07202018EP_mathands_IN.eaf"
"RHGrasp","",165.01,168.72,3.71,"ig","003_08_092407_07202018EP_mathands_IN.eaf"
"RHGrasp","",184.38,210.91,26.53,"ag","003_08_092407_07202018EP_mathands_IN.eaf"
